,Time,Speed Follower,Speed Leader,Smooth Speed Follower,Smooth Speed Leader,Spacing
0,750.0,85.91,86.19,85.8574,86.2418,29.96240892766559
1,750.02,85.87,86.245,85.8576,86.23880000000001,29.96796231396264
2,750.04,85.885,86.3,85.859,86.23939999999999,29.95685555088468
3,750.06,85.9,86.295,85.8616,86.24119999999999,29.951064479476095
4,750.08,85.96000000000001,86.29,85.8672,86.24279999999999,29.95661790554072
5,750.1,86.02,86.255,85.8742,86.243,29.95685555904991
6,750.12,85.99,86.22,85.87900000000002,86.24240000000002,29.957094037544675
7,750.14,85.96,86.235,85.88380000000001,86.243,29.962647377740648
8,750.16,85.94999999999999,86.25,85.88940000000001,86.24539999999999,29.967962332608078
9,750.18,85.94,86.235,85.8944,86.2484,29.967962334878347
10,750.2,85.905,86.22,85.89779999999999,86.24859999999998,29.968200724767343
11,750.22,85.87,86.24000000000001,85.89820000000002,86.2474,29.973754069833873
12,750.24,85.83000000000001,86.26,85.89540000000001,86.24699999999999,29.979069117340803
13,750.26,85.79,86.245,85.89139999999999,86.24600000000001,29.979069120609346
14,750.28,85.825,86.23,85.8892,86.2444,29.979546545774042
15,750.3,85.86,86.24000000000001,85.89040000000001,86.2432,29.985339753661382
16,750.32,85.86500000000001,86.25,85.89380000000001,86.2426,29.99065315823387
17,750.34,85.87,86.245,85.8986,86.24199999999999,29.99041412581047
18,750.36,85.85,86.24,85.9038,86.24040000000001,29.990175917491587
19,750.38,85.83,86.305,85.9048,86.2406,30.001282713538753
20,750.4,85.89,86.37,85.9048,86.2444,30.007074195519333
21,750.42,85.95,86.31,85.90520000000001,86.24680000000001,29.9962064789326
22,750.44,85.92500000000001,86.25,85.9026,86.24900000000001,29.990653173874605
23,750.46,85.9,86.2,85.8998,86.25139999999999,29.990414141696895
24,750.48,85.935,86.15,85.89920000000001,86.2508,29.990175932564316
25,750.5,85.97,86.255,85.9016,86.2534,29.995729331012377
26,750.52,85.895,86.36,85.9026,86.258,30.001282731519144
27,750.54,85.82,86.35,85.9,86.26000000000002,30.001045434005682
28,750.56,85.87,86.34,85.89880000000001,86.26180000000001,30.001282736699867
29,750.58,85.92,86.295,85.89720000000001,86.262,30.007313121268968
30,750.6,85.815,86.25,85.889,86.26180000000001,30.01262758062232
31,750.62,85.71,86.22,85.8778,86.26180000000001,30.012152335760852
32,750.64,85.755,86.19,85.86959999999999,86.26,30.011915949118613
33,750.66,85.8,86.17,85.8636,86.2568,30.023022939885593
34,750.68,85.85499999999999,86.15,85.8602,86.2534,30.02881269733015
35,750.7,85.91,86.19,85.86040000000001,86.25220000000002,30.017705794801945
36,750.72,85.955,86.23,85.8638,86.2518,30.01215234811369
37,750.74,86.0,86.22,85.8706,86.2502,30.023259251210842
38,750.76,85.985,86.21,85.8784,86.24879999999999,30.028812707609596
39,750.78,85.97,86.185,85.8842,86.24699999999999,30.01794297325487
40,750.8,85.975,86.16,85.88879999999999,86.24380000000001,30.012389571117446
41,750.82,85.98,86.175,85.89339999999999,86.2408,30.01215236117305
42,750.84,86.05000000000001,86.19,85.9006,86.2386,30.00636248427271
43,750.86,86.12,86.175,85.9114,86.236,30.00636248676626
44,750.88,86.08500000000001,86.16,85.9216,86.23020000000001,30.01215236891675
45,750.9,86.05,86.16499999999999,85.92800000000001,86.222,30.012152371458196
46,750.92,86.07,86.17,85.93279999999999,86.2164,30.011915984567693
47,750.94,86.09,86.125,85.9394,86.2114,30.017469480169176
48,750.96,86.015,86.08,85.944,86.2066,30.02302297796445
49,750.98,85.94,86.13,85.9442,86.2058,30.022552846017472
50,751.0,85.85,86.18,85.93939999999999,86.20279999999998,30.027872643134508
51,751.02,85.76,86.17,85.934,86.1952,30.033660021513366
52,751.04,85.74000000000001,86.16,85.9308,86.18759999999999,30.033660023646906
53,751.06,85.72,86.215,85.92479999999999,86.18260000000001,30.039213615343083
54,751.08,85.69,86.27,85.9156,86.1816,30.044533549544116
55,751.1,85.66,86.22999999999999,85.9094,86.1808,30.04406869897897
56,751.12,85.69999999999999,86.19,85.90899999999999,86.17960000000001,30.044068701000462
57,751.14,85.74,86.22,85.9084,86.1808,30.049854398431673
58,751.16,85.8,86.25,85.9084,86.184,30.055640834619968
59,751.18,85.86,86.275,85.90859999999999,86.189,30.05587441083084
60,751.2,85.91,86.3,85.9086,86.1934,30.050320817369144
61,751.22,85.96,86.255,85.90879999999999,86.19439999999999,30.055408090095074
62,751.24,86.025,86.21,85.90979999999999,86.194,30.06096177691347
63,751.26,86.09,86.235,85.914,86.195,30.05032082491213
64,751.28,86.06,86.26,85.91760000000001,86.19800000000001,30.044533574402596
65,751.3,86.03,86.225,85.91980000000001,86.2006,30.044533576399054
66,751.32,85.93,86.19,85.9178,86.20120000000001,30.044767238789795
67,751.34,85.83,86.19,85.90899999999999,86.20120000000001,30.049854423110617
68,751.36,85.775,86.19,85.8952,86.20179999999999,30.0604988399322
69,751.38,85.72,86.16499999999999,85.8806,86.20200000000001,30.06605261441107
70,751.4,85.715,86.14,85.8672,86.20100000000001,30.06605261658979
71,751.42,85.71,86.11500000000001,85.8528,86.19879999999999,30.07137623505621
72,751.44,85.72999999999999,86.09,85.83840000000001,86.1974,30.08248387721216
73,751.46,85.75,86.14500000000001,85.82780000000001,86.2,30.088267732733605
74,751.48,85.72999999999999,86.2,85.8194,86.20279999999998,30.082713954908236
75,751.5,85.71,86.225,85.81380000000001,86.20460000000001,30.08271395740825
76,751.52,85.79499999999999,86.25,85.8152,86.2078,30.088730265021336
77,751.54,85.88,86.235,85.8208,86.2108,30.089196077007106
78,751.56,85.895,86.22,85.82779999999998,86.211,30.083642470339655
79,751.58,85.91,86.2,85.8366,86.20819999999999,30.07762288466906
80,751.6,85.985,86.18,85.8496,86.20620000000001,30.071837394386193
81,751.62,86.06,86.135,85.86400000000002,86.204,30.072301821306972
82,751.64,85.99000000000001,86.09,85.874,86.1988,30.078088872975542
83,751.66,85.92,86.1,85.8788,86.1928,30.077622893812702
84,751.68,85.89500000000001,86.11,85.8802,86.18620000000001,30.077160200888095
85,751.7,85.87,86.125,85.87859999999999,86.1792,30.08271398165352
86,751.72,85.875,86.14,85.8752,86.17460000000001,30.08826776456373
87,751.74,85.88,86.14,85.8694,86.1718,30.088498618935585
88,751.76,85.91499999999999,86.14,85.8624,86.168,30.08294488269264
89,751.78,85.95,86.13,85.85799999999999,86.16279999999999,30.082254666387616
90,751.8,85.945,86.12,85.85459999999999,86.1586,30.087352579401728
91,751.82,85.94,86.14,85.855,86.1566,30.08735258145072
92,751.84,85.88,86.16,85.85700000000001,86.15539999999999,30.08758015065161
93,751.86,85.82,86.175,85.85879999999999,86.15480000000001,30.087808540887348
94,751.88,85.81,86.19,85.8624,86.1558,30.08803775314147
95,751.9,85.8,86.145,85.8658,86.156,30.09359158109722
96,751.92,85.845,86.1,85.87119999999999,86.15540000000001,30.093591583578714
97,751.94,85.89,86.12,85.8776,86.1566,30.08826779127598
98,751.96,85.89500000000001,86.14,85.8834,86.15639999999999,30.09382157600215
99,751.98,85.9,86.185,85.89020000000001,86.15580000000001,30.104929151203184
100,752.0,85.89500000000001,86.23,85.8976,86.15599999999999,30.10539142319639
101,752.02,85.89,86.24000000000001,85.9014,86.15559999999999,30.0998377234573
102,752.04,85.86500000000001,86.25,85.9008,86.15620000000001,30.099145425014527
103,752.06,85.84,86.195,85.8986,86.15520000000001,30.110253089390277
104,752.08,85.775,86.14,85.8932,86.15280000000001,30.12714433459023
105,752.1,85.71,86.095,85.88220000000001,86.14939999999999,30.132468443672607
106,752.12,85.715,86.05,85.86840000000001,86.146,30.126685691371087
107,752.14,85.72,86.03999999999999,85.8576,86.14399999999999,30.121131812796033
108,752.16,85.78,86.03,85.852,86.14120000000001,30.12136077177183
109,752.18,85.84,86.095,85.8498,86.14059999999999,30.121360774164838
110,752.2,85.945,86.16,85.8528,86.142,30.115577941666935
111,752.22,86.05,86.13499999999999,85.85979999999999,86.1418,30.10979584757206
112,752.24,86.045,86.11,85.8664,86.1406,30.109568450581403
113,752.26,86.04,86.08,85.8714,86.1382,30.115122413363203
114,752.28,86.035,86.05,85.87480000000001,86.135,30.1204498833967
115,752.3,86.03,86.06,85.87819999999999,86.13259999999998,30.119775322927445
116,752.32,85.94,86.07,85.87819999999999,86.12979999999999,30.125329455411222
117,752.34,85.85,86.035,85.877,86.1248,30.137111915282816
118,752.36,85.845,86.0,85.87800000000001,86.11779999999999,30.13733828829864
119,752.38,85.84,86.055,85.8792,86.1124,30.13155790988105
120,752.4,85.74000000000001,86.11,85.8768,86.11099999999999,30.131332320616327
121,752.42,85.64,86.10499999999999,85.8686,86.1112,30.131107550758824
122,752.44,85.735,86.1,85.8624,86.11040000000001,30.13088360174029
123,752.46,85.83,86.065,85.85979999999999,86.1074,30.136437739094877
124,752.48,85.82,86.03,85.8566,86.1012,30.14244043629905
125,752.5,85.81,86.05,85.8532,86.09400000000001,30.142892275510945
126,752.52,85.82,86.07,85.85040000000001,86.0872,30.137338306428845
127,752.54,85.83,86.13999999999999,85.84900000000002,86.08279999999999,30.137111938685084
128,752.56,85.805,86.21,85.8476,86.08339999999998,30.14776985413193
129,752.58,85.78,86.155,85.8478,86.084,30.152655055595126
130,752.6,85.82,86.1,85.8522,86.0842,30.15243373019809
131,752.62,85.86,86.065,85.85799999999999,86.0848,30.158209285394665
132,752.64,85.875,86.03,85.8642,86.0844,30.15843139403506
133,752.66,85.89,86.13499999999999,85.86859999999999,86.08859999999999,30.153100179167197
134,752.68,85.9,86.24,85.87100000000001,86.0944,30.153100181792542
135,752.7,85.91,86.27,85.86959999999999,86.09880000000001,30.15310018417825
136,752.72,85.89,86.3,85.86320000000002,86.10539999999999,30.15287721867363
137,752.74,85.87,86.33,85.8562,86.11419999999998,30.15798801183083
138,752.76,85.91499999999999,86.36,85.8512,86.12539999999998,30.157988014134705
139,752.78,85.96,86.31,85.84819999999999,86.1358,30.152655078087086
140,752.8,85.97,86.26,85.8458,86.14380000000001,30.152655080325864
141,752.82,85.98,86.225,85.8474,86.15,30.157767553201154
142,752.84,85.95,86.19,85.85140000000001,86.15620000000001,30.168437859186557
143,752.86,85.92,86.205,85.85439999999998,86.1644,30.173992254828043
144,752.88,85.93,86.22,85.858,86.17099999999999,30.168656611299358
145,752.9,85.94,86.2,85.866,86.17460000000001,30.168656613512947
146,752.92,85.92,86.18,85.87720000000002,86.1776,30.173992261039427
147,752.94,85.9,86.23500000000001,85.8838,86.18299999999999,30.173992263099738
148,752.96,85.945,86.29,85.8884,86.19200000000001,30.16865662080946
149,752.98,85.99,86.2,85.8952,86.19879999999999,30.16288348316711
150,753.0,86.02,86.11,85.90360000000001,86.20119999999999,30.162232036530078
151,753.02,86.05,86.18,85.9128,86.20559999999999,30.167571078595774
152,753.04,86.045,86.25,85.92139999999999,86.21,30.173341064753803
153,753.06,86.04,86.255,85.9308,86.2118,30.173557318094
154,753.08,85.95,86.26,85.93759999999999,86.21600000000001,30.168002846442665
155,753.1,85.86,86.24000000000001,85.9392,86.2216,30.167786558192592
156,753.12,85.85,86.22,85.93879999999999,86.2278,30.17868019659964
157,753.14,85.84,86.205,85.9374,86.23479999999999,30.18380650694641
158,753.16,85.9,86.19,85.93780000000001,86.23700000000001,30.172484266517188
159,753.18,85.96,86.12,85.9402,86.2322,30.16714261119001
160,753.2,85.91999999999999,86.05,85.94060000000002,86.2234,30.17825187830514
161,753.22,85.88,86.07499999999999,85.94019999999999,86.21440000000001,30.183806515589186
162,753.24,85.91499999999999,86.1,85.942,86.2052,30.183806517771604
163,753.26,85.95,86.16499999999999,85.9434,86.1974,30.183593624840704
164,753.28,85.975,86.23,85.944,86.1942,30.18338154973262
165,753.3,86.0,86.34,85.9452,86.1974,30.188936267135563
166,753.32,86.00999999999999,86.45,85.9464,86.20639999999999,30.18914830697035
167,753.34,86.02,86.39500000000001,85.9492,86.21459999999999,30.19449098807125
168,753.36,86.08,86.34,85.95560000000002,86.22,30.194279810703822
169,753.38,86.14,86.275,85.964,86.22220000000002,30.17782684633362
170,753.4,86.06,86.21,85.96879999999999,86.2226,30.177615551543774
171,753.42,85.98,86.16999999999999,85.9712,86.22220000000002,30.18295986694829
172,753.44,85.95,86.13,85.97319999999999,86.21799999999999,30.183170307557305
173,753.46,85.92,86.155,85.97219999999999,86.21260000000001,30.188514664165808
174,753.48,85.86500000000001,86.18,85.96719999999999,86.2118,30.19920606750118
175,753.5,85.81,86.18,85.9588,86.2146,30.20455311592355
176,753.52,85.86,86.18,85.95120000000001,86.2146,30.198791155277643
177,753.54,85.91,86.255,85.9458,86.21480000000001,30.20434610847006
178,753.56,85.92,86.33,85.941,86.21780000000001,30.215456019565817
179,753.58,85.93,86.3,85.9402,86.2194,30.2094895755064
180,753.6,85.96000000000001,86.27,85.9442,86.22059999999999,30.20372999339913
181,753.62,85.99,86.265,85.94980000000001,86.2224,30.215249908874707
182,753.64,86.0,86.26,85.95620000000001,86.2246,30.221010984236344
183,753.66,86.01,86.265,85.9606,86.2276,30.20948958326619
184,753.68,86.035,86.27,85.96359999999999,86.23360000000001,30.1924160603318
185,753.7,86.06,86.22,85.9692,86.2404,30.192416062210224
186,753.72,86.03,86.17,85.9752,86.2442,30.209081371585892
187,753.74,86.0,86.215,85.9786,86.24880000000002,30.208676429381853
188,753.76,86.055,86.26,85.98279999999998,86.2526,30.202919971521766
189,753.78,86.11,86.295,85.98819999999999,86.2552,30.208676433143182
190,753.8,86.125,86.33,85.9932,86.25479999999999,30.20887849796676
191,753.82,86.14,86.33500000000001,85.9984,86.2502,30.20908138108588
192,753.84,86.09,86.34,86.00119999999998,86.248,30.214433644778538
193,753.86,86.04,86.325,85.99959999999999,86.2474,30.214030413251674
194,753.88,86.05000000000001,86.31,85.99600000000001,86.24879999999999,30.21423162301497
195,753.9,86.06,86.295,85.99600000000001,86.25219999999999,30.219786806800226
196,753.92,85.92,86.28,85.9936,86.25660000000002,30.219385285601778
197,753.94,85.78,86.275,85.9868,86.2624,30.213830031390167
198,753.96,85.795,86.27,85.9818,86.26700000000001,30.21918575447246
199,753.98,85.81,86.25,85.97959999999999,86.26979999999999,30.230097703088777
200,754.0,85.92500000000001,86.23,85.9842,86.27179999999998,30.224940550678625
201,754.02,86.04,86.235,85.9914,86.274,30.214030427751993
202,754.04,86.01,86.24,85.9954,86.2734,30.21938529623674
203,754.06,85.98,86.245,85.99780000000001,86.27,30.224542377727023
204,754.08,85.91,86.25,85.99700000000001,86.26800000000001,30.229702878957234
205,754.1,85.84,86.24000000000001,85.99220000000001,86.2668,30.24081369553552
206,754.12,85.88,86.23,85.9878,86.26539999999999,30.23506213517255
207,754.14,85.92,86.215,85.98459999999999,86.26360000000001,30.22375584581324
208,754.16,85.93,86.2,85.98140000000001,86.26099999999998,30.224147480927012
209,754.18,85.94,86.195,85.9776,86.258,30.229702887840745
210,754.2,85.995,86.19,85.975,86.2568,30.234866806930746
211,754.22,86.05,86.205,85.97579999999999,86.2582,30.235062143960274
212,754.24,86.02,86.22,85.9766,86.2584,30.229702893154432
213,754.26,85.99,86.265,85.97399999999999,86.2586,30.22931133308274
214,754.28,86.005,86.31,85.96980000000002,86.2592,30.240227810747896
215,754.3,86.02,86.33,85.96560000000001,86.2592,30.257088744930144
216,754.32,86.055,86.35,85.9622,86.2598,30.25708874599721
217,754.34,86.09,86.31,85.96220000000001,86.25859999999999,30.245977780127628
218,754.36,86.11,86.27,85.965,86.2564,30.251728494125153
219,754.38,86.13,86.28999999999999,85.9682,86.25560000000002,30.26283939494902
220,754.4,86.05,86.31,85.96780000000001,86.2562,30.268199727943625
221,754.42,85.97,86.285,85.96979999999999,86.2564,30.26819972957744
222,754.44,86.005,86.26,85.9788,86.25580000000002,30.251338861281916
223,754.46,86.04,86.23,85.9886,86.25419999999998,30.234093662499355
224,754.48,85.965,86.2,85.99480000000001,86.25219999999999,30.23926767920168
225,754.5,85.89,86.205,85.99340000000001,86.25120000000001,30.25000087297129
226,754.52,85.85,86.21,85.9858,86.2502,30.260924605087993
227,754.54,85.81,86.195,85.97779999999999,86.2484,30.266856764285052
228,754.56,85.815,86.18,85.9712,86.2458,30.26704616869912
229,754.58,85.82,86.23500000000001,85.9676,86.24520000000001,30.27241250370338
230,754.6,85.87,86.29,85.96879999999999,86.2472,30.27796824286471
231,754.62,85.92,86.38,85.97040000000001,86.25320000000002,30.283523982838194
232,754.64,85.985,86.47,85.97300000000001,86.2634,30.2835239844888
233,754.66,86.05,86.47999999999999,85.97779999999999,86.2746,30.283713285152537
234,754.68,86.12,86.49,85.985,86.2864,30.2890797287387
235,754.7,86.19,86.455,85.99279999999999,86.29700000000001,30.288516836552656
236,754.72,86.1,86.42,85.9948,86.3056,30.282589746424108
237,754.74,86.01,86.38499999999999,85.9944,86.31219999999999,30.282589747957058
238,754.76,85.92,86.35,85.9916,86.31559999999999,30.29407268691004
239,754.78,85.83,86.3,85.98459999999999,86.3152,30.29981528105572
240,754.8,85.85,86.25,85.97779999999999,86.31200000000001,30.294447066727372
241,754.82,85.87,86.265,85.97039999999998,86.30860000000001,30.294824710769944
242,754.84,85.89500000000001,86.28,85.96260000000001,86.30740000000002,30.305936130944065
243,754.86,85.92,86.36,85.955,86.311,30.31667019154042
244,754.88,85.98,86.44,85.949,86.317,30.31074023958676
245,754.9,86.04,86.525,85.94859999999998,86.3256,30.30518439170481
246,754.92,86.08500000000001,86.61,85.9532,86.3386,30.316296093363576
247,754.94,86.13,86.545,85.95819999999999,86.34999999999998,30.321851946990254
248,754.96,86.08500000000001,86.48,85.96,86.36,30.316482740274925
249,754.98,86.04,86.42,85.963,86.3688,30.316482741895307
250,755.0,86.025,86.36,85.9684,86.375,30.321666158061397
251,755.02,86.01,86.39500000000001,85.9748,86.3824,30.3266696595163
252,755.04,86.075,86.43,85.98540000000001,86.39179999999999,30.326487162365463
253,755.06,86.14,86.36500000000001,85.9984,86.39920000000001,30.32111367352727
254,755.08,86.14,86.3,86.01119999999999,86.40180000000001,30.321297022866048
255,755.1,86.14,86.32,86.022,86.40299999999999,30.32703710846156
256,755.12,86.10499999999999,86.34,86.02940000000001,86.4014,30.332593032782015
257,755.14,86.07,86.36500000000001,86.0328,86.3972,30.332593034294305
258,755.16,86.06,86.39,86.0332,86.3936,30.327407818332674
259,755.18,86.05,86.425,86.03040000000001,86.391,30.3275943953968
260,755.2,86.06,86.46,86.0252,86.39119999999998,30.332963676290824
261,755.22,86.07,86.445,86.024,86.39220000000002,30.338148965081313
262,755.24,85.965,86.43,86.0222,86.39399999999999,30.349076824973295
263,755.26,85.86,86.42,86.01979999999999,86.3968,30.35481674979379
264,755.28,85.905,86.41,86.0228,86.40119999999999,30.349260822305602
265,755.3,85.95,86.375,86.02680000000001,86.40619999999998,30.34926082418859
266,755.32,85.945,86.34,86.02980000000001,86.4092,30.35481675445739
267,755.34,85.94,86.305,86.0316,86.41019999999999,30.360188758521097
268,755.36,85.97999999999999,86.27,86.03400000000002,86.4066,30.3655616452919
269,755.38,86.02,86.28999999999999,86.03560000000002,86.4006,30.365197931873038
270,755.4,86.03999999999999,86.31,86.03560000000002,86.39200000000001,30.35928134495008
271,755.42,86.06,86.44,86.03460000000001,86.38519999999998,30.35928134653481
272,755.44,86.17500000000001,86.57,86.0364,86.3862,30.36501730007884
273,755.46,86.29,86.57499999999999,86.0446,86.39,30.370935421461642
274,755.48,86.295,86.58,86.0548,86.39640000000001,30.371117654557057
275,755.5,86.3,86.47999999999999,86.0658,86.4012,30.365379391508668
276,755.52,86.22,86.38,86.0742,86.4006,30.365379393071414
277,755.54,86.14,86.38499999999999,86.0768,86.39880000000001,30.370935427561676
278,755.56,86.17,86.39,86.07800000000002,86.3998,30.37075401240778
279,755.58,86.2,86.345,86.08040000000001,86.4016,30.364837489555192
280,755.6,86.16499999999999,86.3,86.08139999999999,86.4008,30.36483749067773
281,755.62,86.13,86.33,86.08239999999999,86.40039999999999,30.370754016579724
282,755.64,86.18,86.36,86.0868,86.4002,30.3705734146721
283,755.66,86.23,86.405,86.09360000000001,86.4008,30.3703936277409
284,755.68,86.14,86.45,86.09719999999999,86.40180000000001,30.387241724120205
285,755.7,86.05,86.39500000000001,86.0968,86.39920000000001,30.398353936044167
286,755.72,86.025,86.34,86.095,86.395,30.39279783127222
287,755.74,86.0,86.435,86.09640000000002,86.3952,30.392978303948023
288,755.76,86.03999999999999,86.53,86.1036,86.39959999999999,30.398534378432988
289,755.78,86.08,86.495,86.11059999999999,86.403,30.403730457544082
290,755.8,86.10499999999999,86.46,86.1168,86.40640000000002,30.403373716025108
291,755.82,86.13,86.44,86.1242,86.4104,30.403373717887973
292,755.84,86.13,86.42,86.13179999999998,86.415,30.408929925206763
293,755.86,86.13,86.38499999999999,86.13779999999998,86.4196,30.40875280744668
294,755.88,86.10499999999999,86.35,86.14119999999998,86.42200000000001,30.40319656995096
295,755.9,86.08,86.35,86.1428,86.4236,30.403373722914065
296,755.92,86.1,86.35,86.14439999999999,86.42,30.40892993133729
297,755.94,86.12,86.34,86.14220000000002,86.4108,30.40857650731701
